t_s,mode,wall,x_m,y_m,z_m,nose_x,nose_z,roll_rad,pitch_rad,heading_rad,desired_heading_rad,heading_error_rad,clearance_m,vx_mps,vy_mps,vz_mps,wx_radps,wy_radps,wz_radps,left_effort,right_effort,wp_x,wp_z
11.856,self_right,none,-1.6765142237170232,1.394981648607553,-0.9842487670291711,-1.6028523100393877,-0.5707588367124238,1.6308603857777693,-0.3201629355124087,0.17629733280138749,-2.5662037762943615,-2.742501109095749,6.197147689960612,-0.06266677716053962,0.02741972397658318,0.43360171866242064,-0.11105839348624823,0.6162882460473152,0.08226015091604148,0.00680313067180066,0.1253170416208459,-4.8,-5.8
11.872,self_right,none,-1.677482387460712,1.395423152759356,-0.9773843329717165,-1.6032613144597563,-0.5639944052731974,1.6308606694595906,-0.31008812305646577,0.17764978862110178,-2.566995324119422,-2.744645112740524,6.196738685540243,-0.0605102339805631,0.027594009487680503,0.42902712859091213,-0.11083955484216527,0.6198492302666097,0.08453399688629999,0.006184024781780872,0.13045972237749603,-4.8,-5.8
11.888,self_right,none,-1.6784272839947647,1.395865940521511,-0.970591899553824,-1.6036364071577611,-0.5573046813363328,1.6308878588998845,-0.29993699661007545,0.1790283285955676,-2.5677752355995644,-2.7468035641951323,6.196363592842239,-0.059056033378288006,0.02767423513469482,0.4245270886182776,-0.11095335888871695,0.6246759603197567,0.08666908943405227,0.005582584654907284,0.13512285003795277,-4.8,-5.8
11.904,self_right,none,-1.6793623037608167,1.3963082729212177,-0.9638695932145411,-1.6039921346411905,-0.5506876265135743,1.6309401988604524,-0.28969363997694614,0.18043017683946058,-2.568545692061912,-2.748975868901373,6.196007865358809,-0.05843873537825684,0.027645774981669022,0.42014414620518015,-0.11136724219352712,0.6304625947728105,0.08856604649060114,0.005000822050683986,0.1392518135734689,-4.8,-5.8
11.92,self_right,none,-1.6803026423088516,1.3967482177864305,-0.957215033932323,-1.6043454942158746,-0.5441405713307461,1.63101565945004,-0.2793469056792561,0.18185099210646186,-2.5693091806544577,-2.7511601727609194,6.195654505784125,-0.05877115925218024,0.027496554075803713,0.41590995513863094,-0.11204720014005888,0.6369119560910502,0.09012483529411794,0.004440748728615077,0.14279200195529704,-4.8,-5.8
11.936,self_right,none,-1.6812648331949576,1.3971837027386298,-0.9506255808386259,-1.604715444416753,-0.5376604599413723,1.6311119547530462,-0.2688898957062318,0.1832849199607202,-2.5700684022986597,-2.75335332225938,6.195284555583247,-0.060136930381627214,0.027217809512456906,0.4118408183560688,-0.11296151432603532,0.6437592976144109,0.09124971564655358,0.003904376448204914,0.14568880415468818,-4.8,-5.8
11.952,self_right,none,-1.6822661717562033,1.3976125790759573,-0.9440986529444241,-1.6051222745668694,-0.5312441760080083,1.6312265753688486,-0.2583189705014872,0.18472472184962258,-2.5708261572281836,-2.755550879077806,6.19487772543313,-0.06258366007785374,0.02680477108296453,0.40793299338761824,-0.1140854640613785,0.6508014326196188,0.09185427288400892,0.00339371696895758,0.147887609142895,-4.8,-5.8
11.968,self_right,none,-1.683324048996056,1.3980326942056835,-0.9376321266823895,-1.6055868530619481,-0.5248889518529296,1.6313568400775673,-0.24763221363359014,0.18616198040134602,-2.571585210890593,-2.7577471912919393,6.194413146938052,-0.0661173274907918,0.026257195607893233,0.4041578913771599,-0.11540687644436064,0.6579303339180738,0.09186641924635931,0.0029107820503772083,0.14933380589116976,-4.8,-5.8
11.984,self_right,none,-1.6844552266308397,1.3984419688237777,-0.9312248092183916,-1.6061297875673566,-0.5185928599033723,1.6314999730672588,-0.2368273053245714,0.1875873759883236,-2.5723481449453867,-2.7599355209337104,6.1938702124326435,-0.07069860217398721,0.025579663630881457,0.40045734149986983,-0.11693218663497094,0.6651696310723495,0.09123308466288627,0.002457583451968107,0.14997278337076408,-4.8,-5.8
12.0,self_right,none,-1.6856865011005107,1.398840023978306,-0.9248393304721259,-1.6067930941305792,-0.5123155974134366,1.6316192039872612,-0.22625759966978595,0.1889640078867249,-2.5731223654295974,-2.7620863733163223,6.19320690586942,-0.07695465435442958,0.024878447158021455,0.3990924216416068,-0.11651884393485237,0.6502963884074792,0.08774959460568929,0.0020361329332343986,0.023985342053065694,-4.8,-5.8
12.016,self_right,none,-1.6871386295666349,1.3992373950612351,-0.9181305198042128,-1.607796673279826,-0.5056928227242998,1.6314359714966002,-0.2189259411937819,0.19005145090233386,-2.5739575126766687,-2.7640089635790024,6.192203326720174,-0.09075802913276251,0.02483569268306545,0.41930066674456423,-0.0972890337064973,0.44792303114532217,0.06543704790407812,0.0016484422536802558,0.023921222457826883,-4.8,-5.8
12.032,self_right,none,-1.6887521350343522,1.3996194118080043,-0.9112485649668273,-1.6089690293070082,-0.4988959779245008,1.6313423050196556,-0.21190888671552954,0.1911211759147633,-2.5748307913788193,-2.7659519672935824,6.191030970692991,-0.10084409173232954,0.023876046673079902,0.43012217733659475,-0.08869525522835572,0.4295434107246957,0.06560645548837163,0.0012965231728098194,0.023808003357189085,-4.8,-5.8
12.048,self_right,none,-1.6904693925132985,1.3999881937340526,-0.9043672499645742,-1.610259409026694,-0.4920974856729412,1.6312418220266751,-0.2045548294680945,0.192156504924313,-2.575717623905591,-2.7678741288299036,6.189740590973306,-0.10732859243415292,0.023048870378021565,0.43008218764081635,-0.0935770152607183,0.4500460933564314,0.06340975494439317,0.0009823874501273745,0.02364769651065652,-4.8,-5.8
12.064,self_right,none,-1.6923306941573242,1.4003442747806263,-0.8974161139975171,-1.611735545313042,-0.4852214731022624,1.6310527671650523,-0.19766712483074586,0.19309084563625667,-2.5766303622568665,-2.7697212078931233,6.188264454686958,-0.11633135275159763,0.022255065410855573,0.4344459979410668,-0.09377316284207725,0.42030524519327944,0.056035957463793674,0.0007080468451370434,0.023442313677733362,-4.8,-5.8
12.08,self_right,none,-1.694354036614481,1.400687786252222,-0.890342182967553,-1.6134199324527339,-0.4782139616777031,1.6307738626150448,-0.19157088019718482,0.19391323044179962,-2.577576441044478,-2.7714896714862776,6.186580067547266,-0.12645890357230313,0.021469466974739577,0.44212068937275806,-0.09005157771510539,0.37061675814155604,0.04802790475937192,0.00047551311734298803,0.023193866617923747,-4.8,-5.8
12.096,self_right,none,-1.6965273811201436,1.401019791578574,-0.883151354819739,-1.61529689759823,-0.4710814474656639,1.630412986812112,-0.18620306376334045,0.19463242486142102,-2.578553473721643,-2.773185898583064,6.18470310240177,-0.13583403160391808,0.02075033289700094,0.4494267592383722,-0.08650416560297912,0.3249013973119396,0.040714629455035484,0.0002867980262494507,0.022904367090731938,-4.8,-5.8
12.112,self_right,none,-1.6988361703555117,1.4013411357778183,-0.8758622164828331,-1.617348703548572,-0.4638430509657569,1.629973186232388,-0.18147275198828633,0.1952561032601669,-2.5795575516679152,-2.774813654928082,6.182651296451428,-0.14429932721051036,0.02008401245276064,0.4555711460566175,-0.08378249691279677,0.28481012514850407,0.03395505100708453,0.00014391333136058292,0.02257582685566208,-4.8,-5.8
12.128,self_right,none,-1.7012685918702906,1.4016522323845009,-0.8684926263764767,-1.6195603941352483,-0.4565171775656389,1.6294589741488041,-0.17729127525214855,0.19579186142893296,-2.580585249850591,-2.776377111279524,6.180439605864752,-0.15202634467367568,0.019443537917664306,0.4605993816472784,-0.08179390508867387,0.25021939650314906,0.02775071644646334,4.88707921805549e-05,0.022210257672218302,-4.8,-5.8
12.144,self_right,none,-1.7038148128570998,1.401953265571601,-0.8610591216475454,-1.621919139932563,-0.44912089963332485,1.6288760496796106,-0.17356914559694175,0.19624694596727152,-2.5816335687639547,-2.777880514731226,6.178080860067437,-0.15913881167557106,0.018814574193757923,0.4645940455582057,-0.08049585485814119,0.2211913738904667,0.02208409555254616,3.682168213579473e-06,0.021809671299904885,-4.8,-5.8
12.16,self_right,none,-1.7064661934465772,1.4022443236307547,-0.8535769861751796,-1.6244135350876423,-0.4416700048599415,1.6282311372433556,-0.17021445249702813,0.19662805016467044,-2.582699812432892,-2.7793278625975626,6.1755864649123575,-0.16571128684233452,0.01819112869710643,0.4676334670228608,-0.07987170648437195,0.19788513353346654,0.01692462360706548,0.00016877065565637595,0.021376079498225977,-4.8,-5.8
12.176,self_right,none,-1.7093315810828535,1.4025291374563404,-0.845816104452009,-1.6271101680028754,-0.4339427753432507,1.6272531395880285,-0.1634860550659309,0.19703775823015168,-2.5838206163788793,-2.780858374609031,6.172889831997124,-0.17908672726727143,0.01780086409911538,0.485055107698162,-0.14135244799758354,0.4006185212074073,0.015455253070392645,0.0011168550909379975,0.02091149402668575,-4.8,-5.8
12.192,self_right,none,-1.7122114413407732,1.4027948784538817,-0.838346497846272,-1.6298389716589106,-0.42650335265806977,1.6263562850010786,-0.15759901093786122,0.19740452666299133,-2.584915245355561,-2.782319772018552,6.17016102834109,-0.1799912661199764,0.016608812346325975,0.4668504128585669,-0.12635651300375594,0.34996652998736094,0.0139626376022154,0.002851679659119567,0.020417926644788312,-4.8,-5.8
12.208,self_right,none,-1.7151346595808046,1.4030496936436925,-0.8309458655713681,-1.6326634145057157,-0.4191224887023945,1.6255825946049356,-0.15375336847896057,0.19764436982793152,-2.586008148203843,-2.7836525180317744,6.167336585494284,-0.18270114000196777,0.01592594936317814,0.46253951718149444,-0.09400955189735755,0.22630468485862354,0.007492729692177076,0.005318633331452645,0.019897389112038,-4.8,-5.8
12.224,self_right,none,-1.7180973222782734,1.4032969061413567,-0.8235771978085723,-1.635575242631592,-0.4117640042720044,1.6248953607631387,-0.1519341444218464,0.19776780915385425,-2.587102132735253,-2.784869941889107,6.164424757368408,-0.18516641859180355,0.015450781104008151,0.46054173517473324,-0.06395776512738272,0.10314826681311863,0.0011755233680890674,0.00846310507918952,0.019351893187938913,-4.8,-5.8
12.24,self_right,none,-1.7210892537339628,1.4035379431982817,-0.8162304580544254,-1.6385595708702345,-0.40441878817799704,1.624280453781454,-0.1520340540158951,0.19778627196959586,-2.588196643285943,-2.785982915255539,6.161440429129765,-0.18699571598059214,0.015064816057818984,0.45917123463418413,-0.03602115877525551,-0.013587022357263723,-0.004664618335571823,0.012230483873582889,0.01878345063199516,-4.8,-5.8
12.256,self_right,none,-1.7240994505239324,1.4037736287852751,-0.8089028589901247,-1.6416016172327061,-0.3970848075374801,1.6237319551251268,-0.1539296130801261,0.19770893242814547,-2.5892903466982404,-2.786999279126386,6.1583983827672935,-0.18813729937310228,0.014730349187091511,0.4579749415187961,-0.00994527118940636,-0.12281990512654514,-0.01005768724346446,0.0165661586858837,0.018194073203711084,-4.8,-5.8
12.272,self_right,none,-1.7271174705653167,1.4040044426688447,-0.8015953212702835,-1.6446882014933695,-0.38976354056332485,1.6232477314735512,-0.15749124664934683,0.19754244366934662,-2.590381658489261,-2.7879241021586076,6.155311798506631,-0.1886262525865196,0.014425867723100748,0.4567211074900745,0.014390206618964264,-0.22413969910954357,-0.015098952488900377,0.02141551848734456,0.017585772662590794,-4.8,-5.8
12.288,self_right,none,-1.7301341076806191,1.4042305544109588,-0.794311304230195,-1.647808334012003,-0.382458822156985,1.6228280874503351,-0.16258522561594516,0.19729114494369834,-2.5914689490749385,-2.788760094018637,6.1521916659879965,-0.18853981970640474,0.01413198388212655,0.45525106500553436,0.03705523111076113,-0.31726894732586614,-0.01988573249761326,0.026723952249217555,0.016960560768138462,-4.8,-5.8
12.304,self_right,none,-1.7331358867721367,1.4044510521662477,-0.7870747081555739,-1.6509418429593286,-0.37519591632271176,1.6224913784391324,-0.16888321709644263,0.19697130798021795,-2.59254815770115,-2.789519465681368,6.149058157040671,-0.18761119321985115,0.013781109705552956,0.45228725466382314,0.056740271704362744,-0.39006743842619096,-0.0234616456344375,0.032436848942755656,0.016320449279858183,-4.8,-5.8
12.32,cruise,none,-1.7361144698724698,1.4046651189700385,-0.7799028754095765,-1.6540776815588634,-0.3679927330688124,1.6222461145293012,-0.17613974885854278,0.19658952208636066,-2.5936165724896103,-2.790206094575971,6.145922318441136,-0.18616144377082128,0.01337917523693334,0.4482395466248391,0.07386186949064885,-0.4477350680342732,-0.02649296669548504,0.2566639835947283,0.10444966638169552,-4.8,-5.8
12.336,self_right,none,-1.7388991005491532,1.4025129547135984,-0.7736252619462504,-1.6567041417753132,-0.3617466527029847,1.6261730473615248,-0.18588729919788927,0.19697352941344742,-2.594576159718712,-2.7915496891321596,6.143295858224686,-0.17403941729271682,-0.13451026602751637,0.392350841457881,0.3558795906464597,-0.5502669850059666,0.06818557480460155,0.04485758700983122,0.015003574559830982,-4.8,-5.8
12.352,self_right,none,-1.7418067577977,1.4014605048530637,-0.766800026379391,-1.6596176350835572,-0.3549202525284776,1.6280751907902138,-0.1950734384669973,0.196959360065209,-2.595600611691853,-2.7925599717570617,6.140382364916443,-0.1817285780341676,-0.06577811628341663,0.42657722292870953,0.22683399975323076,-0.5401921399035804,0.02162303189821156,0.05145620632587468,0.014330834847092236,-4.8,-5.8
12.368,self_right,none,-1.744707591162185,1.4010217669339398,-0.7599227661312338,-1.662673346482229,-0.348012117203837,1.628949767075614,-0.20461172866322835,0.1965833468752532,-2.5966271465405923,-2.7932104934158457,6.137326653517771,-0.18130208528031366,-0.027421119945250018,0.429828765509831,0.1690891991520999,-0.5741698531144638,-0.012649665672584555,0.058240844458589715,0.013651242578542461,-4.8,-5.8
12.384,self_right,none,-1.747584039323066,1.4008987264361263,-0.7531145995199862,-1.6658062475430897,-0.3411529595926856,1.6294200425537404,-0.21462060243374145,0.19596079191093121,-2.5976425576784647,-2.793603349589396,6.13419375245691,-0.17977801005506364,-0.007690031113332694,0.425510413202979,0.15019037596759113,-0.6079428414835932,-0.032793544982484726,0.06515689037922938,0.012966809513685753,-4.8,-5.8
12.4,self_right,none,-1.7504348563506666,1.4009360762718006,-0.7464057256514773,-1.6689822927069555,-0.33437965866557995,1.6297461580272046,-0.2250746717230724,0.19517139149476592,-2.5986440673354743,-2.79381545883024,6.1310177072930445,-0.17817606422503968,0.0023343647296411828,0.4193046167818003,0.1464797770373498,-0.6370649440583783,-0.044892494321684295,0.07214973305904686,0.012279547412026184,-4.8,-5.8
12.416,self_right,none,-1.7532764696798393,1.4010529692979776,-0.7397779573150582,-1.6721927382647743,-0.32767914816874494,1.630016982912636,-0.23555330112628312,0.1942763033480476,-2.599635711023561,-2.7939120143716085,6.127807261735225,-0.1776008330732934,0.007305814136064155,0.4142355210261935,0.14289260226571165,-0.6393543635892746,-0.052078910394213085,0.07916476146929209,0.011591468033068143,-4.8,-5.8
12.432,self_right,none,-1.756125423590758,1.401206797559838,-0.733197478947541,-1.6754354346005955,-0.32102139318228523,1.6302822908035395,-0.24583525991526506,0.19332093664360242,-2.6006228858936904,-2.793943822537293,6.124564565399404,-0.17805961943242282,0.009614266366271336,0.4112798979698288,0.13956481239089238,-0.6274965647700199,-0.0557576651018305,0.0861473645812182,0.010904583136315713,-4.8,-5.8
12.448,self_right,none,-1.7589877097978721,1.4013745688963382,-0.7266582086414717,-1.6787072599917778,-0.3144021603184287,1.6305754519798874,-0.25595260876260584,0.1923274306084826,-2.601607019147067,-2.79393444975555,6.121292740008222,-0.17889288794463828,0.010485708531267764,0.4087043941293283,0.13859640946001842,-0.6172192832835608,-0.05754512761649644,0.09304293136607729,0.010220904481273075,-4.8,-5.8
12.464,self_right,none,-1.7618649334487397,1.4015438567662881,-0.7201653223267309,-1.6820066953269848,-0.3078272792066605,1.630913446395332,-0.26595324124940867,0.1913033833788846,-2.602587920193094,-2.7938913035719786,6.117993304673015,-0.17982647817922615,0.010580491871876643,0.40580539467129656,0.13919477228888835,-0.6096904000717286,-0.058552699855865135,0.09979685079512246,0.009542443827444312,-4.8,-5.8
12.48,self_right,none,-1.7647567535895792,1.401708191213857,-0.7137222607858946,-1.685333101853478,-0.30130028811118065,1.6313068094613175,-0.2758770473603652,0.19024953416915005,-2.6035652703153223,-2.793814804484472,6.114666898146522,-0.18073875880247076,0.01027090297304674,0.40269134630226505,0.1408703037210397,-0.6044982594008937,-0.059286174367501714,0.10635451183960375,0.008871212934333808,-4.8,-5.8
